Tanggal;Tweets;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags
08/05/2021 22:39;b'@geloraco Firli, jenderal bintang tiga, ukir prestasi makan anak buahnya sendiri, soal harun masiku, madam dan anak lurah di bansos, apalagi aziz syamsudin malah ga ada progresnya.\nKPK dilemahkan korupsi merajalela, target antek\xc2\xb2 PKC kuasai Indonesia.';1,39116E+18;MensosJ;0;Twitter for Android;0;[]
08/05/2021 22:38;b'@ridwanhr Sing penting rame, korupsi bansos, Jiwasraya, Asabri, BLBI, dll lupa..';1,39116E+18;riswan__bae;0;Twitter for Android;0;[]
08/05/2021 22:38;b'RT @SaveMoslem1: Haji Munarman mengkritik keras korupsi dana bansos oleh PDIP ini, dan akhirnya kini beliau ditangkap dan ditahan dgn dalih\xe2\x80\xa6';1,39116E+18;60dy1o710n;215;Twitter for Android;1;[]
08/05/2021 22:37;b'@JeffBond777 @Dennysiregar7 \xf0\x9f\x98\x82\xf0\x9f\x98\x82 duit kecil lu ributin. Noh bansos d habisin sama Mentri dari partai junjungan luuuuuuuuu.';1,39116E+18;SMoehammadd;0;Twitter for Android;0;[]
08/05/2021 22:36;b'RT @erna_st: Politikus Demokrat Duga Penyidik KPK di Kasus Bansos Diberhentikan Lewat Tes\n\nAnggota Komisi Hukum DPR dari Fraksi Partai Demo\xe2\x80\xa6';1,39116E+18;humarihidayat;7;Twitter for Android;1;[]
08/05/2021 22:36;b'@unilubis @KPK_RI 75 orang itu skrg sedang menangani Kasus apa saja ya, apkh ada yg sdg menangani kasus Bansos dan ekspor benur?  \xf0\x9f\x98\xb1';1,39116E+18;wazacky;0;Twitter for Android;0;[]
08/05/2021 22:35;b'RT @SaveMoslem1: Terbongkar\xe2\x9d\x97 Modus untuk menyelamatkan PDIP maling dana bansos :\xf0\x9f\x91\x87\n\n\xf0\x9f\x93\x8c Terungkap\xe2\x9d\x97 Demokrat Duga Penyidik KPK di Kasus Bansos\xe2\x80\xa6';1,39116E+18;60dy1o710n;15;Twitter for Android;1;[]
08/05/2021 22:31;b'@Jazz24632 @Pencerah__ @aniesbaswedan @basuki_btp Udahlah. Mending lu nasehatin org2 lu. Mini market g ngerugiin uang negara. Beda sama koruptor bansos.\n\nG sadar diri apa? Mslh g henti2, mulai dari bencana alam, smp soal gagalnya rencana. Seolah g pernah dikasih istirahat.\nTp, apa iya, Tuhan mau berpihak sama koruptor?';1,39116E+18;GagalkanBuzzeRP;0;Twitter for Android;0;[]
08/05/2021 22:30;b'Novel Baswedan\nBuku merah impor daging sapi\nRekening Gendut\nSimulator SIM\nBLBI\nSKL\nNEWMONT NUSA T\nAMMAN\nBANGGAI , REKIND\nBANSOS JULIARI BATUBARA\nJHONLIN BARATAMA\nGUNUNG MADU\nBANK PANIN\nANGIN PRAYITNO\nHONGGO  W , BP MIGAS\nHARUN MASIKU\nBANK CENTURY\nHAMBALANG\nE  KTP\nPETRAL\nTRANS JKT https://t.co/0NemOsIGpL';1,39116E+18;mulyati_yayan;1;Twitter for Android;0;[]
08/05/2021 22:30;b'RT @hidayatj84: @satriohendri @idafauziyah @menakertrans Pertanyanya jgn sampai 21 juta penerima bansos yg masi siluman dn bisa disiapkan j\xe2\x80\xa6';1,39116E+18;AryTGunadi;3;Twitter for Android;1;[]
08/05/2021 22:29;b'RT @SaveMoslem1: Terbongkar\xe2\x9d\x97 Modus untuk menyelamatkan PDIP maling dana bansos :\xf0\x9f\x91\x87\n\n\xf0\x9f\x93\x8c Terungkap\xe2\x9d\x97 Demokrat Duga Penyidik KPK di Kasus Bansos\xe2\x80\xa6';1,39116E+18;fasyam7;15;Twitter for Android;1;[]
08/05/2021 22:28;b'RT @SaveMoslem1: Terbongkar\xe2\x9d\x97 Modus untuk menyelamatkan PDIP maling dana bansos :\xf0\x9f\x91\x87\n\n\xf0\x9f\x93\x8c Terungkap\xe2\x9d\x97 Demokrat Duga Penyidik KPK di Kasus Bansos\xe2\x80\xa6';1,39116E+18;maxaghie;15;Twitter for Android;1;[]
08/05/2021 22:27;b'Bagi Anda yang tengah menanti pencairan bansos 2021, silakan cek cara mudahnya';1,39116E+18;Rohyati99327284;0;Twitter for Android;0;[]
08/05/2021 22:26;b'RT @tamrintomagola: Salah satu kasus besar utama adalah kasus BLBI yg memberi indikasi kuat ke arah petinggi PDI+P.\n\nKasus teranyar dimana\xe2\x80\xa6';1,39116E+18;sentotakur;9;Twitter for iPad;1;[]
08/05/2021 22:26;b'@KompasTV Kl pun OTT korupsi bansos hukumannnya ga maksimal(MATI).pdhl terjadi saat pandemi,@KPK_RI ! OTT oleh lembaga.bukan perorangan.Jd msh bs dilanjut oleh yg lolos tes!\nGiri ini subordinat dgn umumin pegawai2 yg tak lolos ke publik.pdhl Pimpinan blm rilis nama pegawai ybs.\n@kanal_kpk';1,39116E+18;boyke_bond_Jr;0;Twitter Web App;0;[]
08/05/2021 22:21;b'@JRizkiyan @iamrifb @DCP_CCC_Delhi @jokowi Pak guru duwe Twitter rek. Ihir, pasti mo mint bansos nih.';1,39116E+18;cahdiavt_;0;Twitter for Android;0;[]
08/05/2021 22:20;b'@pledis_17 Nie lagi pada antri bansos y';1,39116E+18;chwetrl;0;Twitter for Android;0;[]
08/05/2021 22:18;b'@IrnaLee5 @BersamaSahabat4 Oo iya ya..., Ada koruptor yg ngumpet dan ada yg ngumpetin ampe gini hari ngak ketemu dr partai apa ya???\nMenteri yg korupsi bansos dr partai apa???\nMenteri yg korupsi import benih lobster dr partai apa?? Apkh ini jg dr partai yg ngak jls????\nJd tergantung orgnya kali.';1,39116E+18;A5epGrt;0;Twitter for Android;0;[]
