Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags;;;;;;;
2021-05-12 09:36:14,b'@NOTASLIMBOY Bansos sudah di paketin blm besok lebaran',1392413297794715651,sugito43334255,0,Twitter for Android,0,[];;;;;;;
2021-05-12 09:33:26,b'Saya nggih setuju gerakan ini mbah. ini bukan tentang pesimisme mbah. Tp tentang realita lapangan. Nggak usah jauh2 ke mbah kemensos yang harusnya terdepan pake data ternyata belum sepenuhnya pake makanya banyak data fiktif yg dapat bansos. Itu yang ngomong bu risma sendiri lho. https://t.co/6P316CkbaO https://t.co/7EvnqKcegs',1392412594414100480,dhonyz,0,Twitter Web App,0,[];;;;;;;
"2021-05-12 09:26:32,""b'@PutraWadapi @Iyan_KH Kata kompas anak paklurah juga ada hub, ma bansos, ternyata babenya juga! Waduh bisa gawat ini'"",1392410855103352840,SarminaUsman,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 09:25:49,b'@tempodotco Ohhhh....kasus benur dan bansos....',1392410674282729472,adiluhung_darus,0,Twitter Web App,0,[];;;;;;;
"2021-05-12 09:25:36,""b'RT @panca66: @WajahPribumiii Masih aja buzzerp bipang ambawang main ginian. Korupsi kondensat 40 T, Jiwasraya 18 T, Asabri 23 T, Bansos 3,5\xe2\x80\xa6'"",1392410620318814215,qies_porentay,6,Twitter for Android,1,[]";;;;;;;
"2021-05-12 09:25:26,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392410578627424262,auriga28th,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 09:23:48,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392410168969678851,nyongambon420,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 09:23:33,b'@idtodayco Daripada kelen Pancasila Gadungan...Ngaku Pancasila Ngembat Duit Bansos dimana2 \xf0\x9f\x98\x82',1392410105648353280,PohanPanda,0,Twitter for Android,0,[];;;;;;;
2021-05-12 09:20:37,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos. https://t.co/wqc79iAhpC',1392409367299825670,indoSastra,28,Twitter Web App,1,[];;;;;;;
"2021-05-12 09:15:14,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392408012535468032,zenoldgonzalez,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 09:13:36,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392407600881225729,Noorofiq2,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 09:13:12,b'@NOTASLIMBOY Apa kabar bansos?',1392407499890778116,ini7indonesia,0,Twitter for Android,0,[];;;;;;;
2021-05-12 09:12:04,b'@VIVAcoid @Ichalsyahrizal1 Madam Bansos .dll',1392407213763747844,Kifli_andy,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 09:10:47,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392406891402207233,AjieRoest,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 09:09:51,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392406657561366528,Petanidesa13,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 09:07:54,b'@edy_siregar_77 @eraaneh Dianya sendiri satu kandang sama rampok bansos....',1392406168312508417,Wirajiwa1,0,Twitter for Android,0,[];;;;;;;
2021-05-12 09:06:38,b'@NOTASLIMBOY Duit bansos gurih ya mpok',1392405847884640257,DOposisi,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 09:05:26,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392405546049835012,sabrigo3,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 09:03:17,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1392405004644798466,AgusSamsir6,657,Twitter for Android,1,[];;;;;;;
"2021-05-12 09:03:15,""b'@ariwibowo10121 @joeydsap @kayzzz58106440 @RamdaniGuruh Nggak semua orang bisa mikir panjang, jadi ya silahkan aja kali katamu nggak logis.\n21 juta data ganda. 1 bansos 300.000 itu setara dana 6 Triliun.'"",1392404997216772097,HamidRaizan,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 09:02:00,b'@WajahPribumiii @panca66 Bani bipang ambawang otak nya gk mikir pling bnyak krup junjungan lo tuh bansos aja di hembat',1392404683231137793,Amirabanten,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 09:01:48,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392404633109204998,Aryaadi67273603,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 09:01:41,b'@ariwibowo10121 @joeydsap @kayzzz58106440 @RamdaniGuruh 21 juta data ganda bansos.\nBansos 1 orang 300.000\nItu setara dana 6 Triliun.\nBelum selisih harga alat medis.\nPCR itu Minimal 1 juta bukan 300.000',1392404603367354372,HamidRaizan,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:58:21,""b'@SantorinisSun @emak3bocah @evasummerr @amoeroso @DrajadUmbaran @Itoonk1 Daripada nyuruh saya pindah negara. Tolong dong nyuruh para pejabat pejabat nyontohin yang bener. Bisa kagak lu? \n\nContohnya """" duit bansos jangan di korupsi.  Bentar lagi bansos di keluarin tuh."""" BLT cair...'"",1392403764212998149,dlgofl04,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 08:56:46,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392403365389246465,widhisetyok,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 08:56:36,b'@Corona_KafirNw @RachlanNashidik Madam Bansos gimana kabarnya???',1392403322649280513,PecanduKretek,0,Twitter for Android,0,[];;;;;;;
2021-05-12 08:56:34,b'@Chairulsurya Isi bansos ketika pemerintah kerja keras seperti Raffi Nagita',1392403312863891458,robynovandre,2,Twitter for Android,0,[];;;;;;;
2021-05-12 08:55:27,b'RT @Chairulsurya: @robynovandre Isi bansos ketika pemerintah membuka endorsement',1392403035230408710,robynovandre,1,Twitter for Android,1,[];;;;;;;
2021-05-12 08:55:00,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos. https://t.co/wqc79iAhpC',1392402919757029376,Sure_4m,28,Twitter Web App,1,[];;;;;;;
2021-05-12 08:54:56,b'@Dennysiregar7 @KPK_RI @DKIJakarta Semoga pegawai KPK yg lolos dan katanya punya integritas tinggi..semoga bs bongkar korupsi bansos yg melibatkan kader partainya mbokde.....di tunggu kabarnya',1392402902619070468,lanang433,0,Twitter for Android,0,[];;;;;;;
2021-05-12 08:54:18,b'@robynovandre Isi bansos ketika pemerintah membuka endorsement',1392402745714348034,Chairulsurya,1,Twitter for iPhone,0,[];;;;;;;
2021-05-12 08:53:15,b'@BudiSetyarso @AhmadRi24953035 Mungkinkah ini karena gara2 madam bansos mulai merasa tidak nyaman?',1392402478927204354,dinauda,0,Twitter for Android,0,[];;;;;;;
2021-05-12 08:51:36,b'Isi bansos kalo tidak dikorupsi \xf0\x9f\x98\x82 https://t.co/SlOeAmZzXt',1392402066287468546,robynovandre,1,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:46:49,""b'@detikcom Masa iya?\nBansos, BLT segera turunkan\nBiar dikorupsi lagi\xf0\x9f\x98\x80\xf0\x9f\x98\x80'"",1392400862371221504,Pandi82608468,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 08:45:41,""b'Bansos Bisa Dimanfaatkan untuk Lebaran, Masyarakat Penerima Silahkan Gunakan - https://t.co/iCUCkmacDL https://t.co/noa7SQtesX'"",1392400574859997186,sumselterkini,0,sumselterkini,0,[]";;;;;;;
2021-05-12 08:45:13,b'@KigundulG @AlissaWahid @GUSDURians Iya korupsi2 yg ga kelihatan lebih parah. Rezim ini lihai menyembunyikan.\nDengan mengerahkan buzzer2 untuk menggiring opini biar seolah2 rezim ini bersih..\nPadahal bansos aja dikorup oleh pengurus partai.',1392400458182889476,hutauruk_alex,0,Twitter Web App,0,[];;;;;;;
"2021-05-12 08:45:12,""b'@Corona_KafirNw @hrpindra1 @RachlanNashidik Bansos aja deh, itu paling biadab. Menterinya ngembat dana wong cilik di depan mata presiden.'"",1392400453896347649,ImanTangankanan,0,Twitter for iPhone,0,[]";;;;;;;
"2021-05-12 08:44:52,""b'Hormat pada bendera tak hanya saat upacara 17an saja, saat kau diamanahi uang bansos dan berkhianat, mana rasa hormat pada negaramu? \n\nUhukk'"",1392400370316451841,fattahttf,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 08:40:32,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392399278753030145,soendoet1980,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:40:09,""b'@KigundulG @AlissaWahid @GUSDURians Kan cuma pergantian pemain, dari rezim korup demokrat pindah ke rezim korupsi bansos.\nSekarang yg pesta yg berkuasa, buzzer2 bisa dengan mudahnya jadi komisaris, kader2 ngembat proyek2..'"",1392399185299664898,hutauruk_alex,0,Twitter Web App,0,[]";;;;;;;
2021-05-12 08:38:13,b'@detikcom Klo investor menguasai smua lini kehidupan..trus rakyat harus diam aja...rakyat butuh pekerjaan bukan bansos yang diembat penguasa juga....',1392398695170121733,MawanViyant,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:37:31,""b'RT @hutauruk_alex: @AlissaWahid @GUSDURians Sudah lah, apa lagi yg diharapkan dari NKRI ini, bansos aja dikorup. Jatah wong cilik dikorup k\xe2\x80\xa6'"",1392398522729648132,hilmanmunawar,3,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:36:27,""b'@Itoonk1 @dagajoe @henry_ohello @evasummerr @amoeroso @DrajadUmbaran @SantorinisSun Jangan di usir. Kasihan nanti pemerintah gak bisa nyaplok duit bansos. \n\nDoanya minta kesehatan aja. Di jamin Allah jabahin doa ente kok. Dan dikasih umur panjang. Biar tahun depan ente ketemu hari natal, lebaran, dan idul adha... oke'"",1392398250964000772,dlgofl04,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 08:34:26,b'@NOTASLIMBOY Duit bansos cuma buat iklan ginian??',1392397742924713984,Dipanegara_,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:32:12,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392397181370265604,MudaPejoeang,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:30:57,""b'@hutauruk_alex @AlissaWahid @GUSDURians @hutauruk_alex : """"bansos aja dikorup""""\n\nStalin/hitler/ isis: Mudah2an akan menjadi menteri. 100% korupsi akan hilang tak berbekas sampai 100 pemerintahan'"",1392396869028904971,yngwieocalasty1,0,Twitter Web App,0,[]";;;;;;;
"2021-05-12 08:29:51,""b'RT @ranggarila: Bismillah, warga Twitter yg baik. Sy sbg honorer di salah satu dinas s.d hr ini blm jg gajian. Anggaran terpakai bansos cov\xe2\x80\xa6'"",1392396591307231233,telurpu17740362,7764,Twitter Web App,1,[]";;;;;;;
"2021-05-12 08:29:44,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392396560265224198,Tegar51541,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:28:45,""b'Yth. Pak @jokowi, rakyat mohon dg rendah hati agar Bpk minta penjelasan dr pemimpin KPK kaitan TWK dg pemberantasan korupsi. Di saat negara hrs fokus menangani pandemi &amp"; korupsi bansos di masa pandemi, di saat itu KPK menyianyiakan SDM terbaiknya &amp;" memboroskan uang rakyat dg TWK. https://t.co/4fNVcdTBWU'"",1392396312939687936,halohohenrykus,0,Twitter Web App,0,[]";;;;;
"2021-05-12 08:28:11,""b'@hutauruk_alex @AlissaWahid @GUSDURians Ini namanya toleransi bagi koruptor. \nEnak di Indonesia. Teransi gak cuma di agama. \nTapi di kjahatan korupsi juga di toleransi. \nContohnya, anda tahu klanjutan korup bansos si Mentri. Di hukum brapa tahun , beritahilang.'"",1392396173823012867,ghoni_ab,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 08:27:29,b'@ekodjasa @KPK_RI ya liat ja koruptor bansos itu harusnya kan kena hukuman mati. tapi ya liat ja kena hukumannya apa. sesuai dengan undang2 atau tidak',1392395994969481218,Dongolah_2114,0,Twitter Web App,0,[];;;;;;;
"2021-05-12 08:27:15,""b'@andihiyat #SamsungParsel cerita unik gw saat dapet parsel adalah jd ayah gw bawain parsel ke rumah tp dalem kardus gitu isinya minyak mie dll kaga dihias2 lah kek cuma kardus biasa, jatohnya malah kek bansos'"",1392395938300252160,hyuckchanie,0,Twitter for iPhone,0,['SamsungParsel']";;;;;;;
"2021-05-12 08:27:04,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392395891131121664,tanya_napa,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:26:58,""b'Yth. Pak @jokowi, rakyat mohon dg rendah hati agar Bpk minta penjelasan dr pemimpin KPK kaitan TWK dg pemberantasan korupsi. Di saat negara hrs fokus menangani pandemi &amp"; korupsi bansos di masa pandemi, di saat itu KPK menyianyiakan SDM terbaiknya &amp;" memboroskan uang rakyat dg TWK. https://t.co/jIaxdZEhS6'"",1392395864786694144,halohohenrykus,0,Twitter Web App,0,[]";;;;;
"2021-05-12 08:26:04,""b'Yth. Pak @jokowi, rakyat mohon dg rendah hati agar Bpk minta penjelasan dr pemimpin KPK kaitan TWK dg pemberantasan korupsi. Di saat negara hrs fokus menangani pandemi &amp"; korupsi bansos di masa pandemi, di saat itu KPK menyianyiakan SDM terbaiknya &amp;" memboroskan uang rakyat dg TWK. https://t.co/kMNPNj3UKD'"",1392395638013190148,halohohenrykus,0,Twitter Web App,0,[]";;;;;
2021-05-12 08:23:41,b'@mochamadarip @AManalu02 Jangan lupa temuan BPK atas penyimpangan dana bansos oleh pemda sumbar',1392395039175708673,SangGuru2471,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:21:09,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392394401377226754,DickyCh52178953,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:20:40,""b'@Amriarist_ @satyanugrahaaa Sengaja, sarden bansos ga seru'"",1392394280321249280,abhyasa_evo,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 08:20:01,b'@SetiyonoWadi @AlissaWahid @GUSDURians Pernah ga kau bilang sama koruptor seperti itu?\nSama si Juliari Batubara misalnya. Kader partai wong cilik yg tega mengembat bansos untuk wong cilik.',1392394118416896000,hutauruk_alex,0,Twitter Web App,0,[];;;;;;;
"2021-05-12 08:17:39,""b'@fadlizon Perang Israel vs Palestina sudah sangat lama berlangsung, pemimpin kita terdahulu juga ga sanggup nyelesain, lalu kenapa kalian menghujat membabi buta pemimpin yg sekarang, klo ada bansos dari pemerintah aja kalian paling depan. Miris!!'"",1392393522922201092,Yanto61896024,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 08:17:25,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392393463384088576,farisagungh,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 08:17:10,b'@RamdaniGuruh Kalian memang pada pandai buat cerpen hayalan.... coba buat cerpen yg nyata hilangnya si  harun masiku &amp; korupsi bansos',1392393398259048457,hry_on,0,Twitter for Android,0,[];;;;;;
"2021-05-12 08:08:11,""b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6'"",1392391138615562241,99sloves,3396,Twitter for iPhone,1,[]";;;;;;;
"2021-05-12 08:08:03,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392391106587807745,SSyuban,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:06:53,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392390813229883394,juragan67304626,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:05:29,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392390459041869825,laukdaun7,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:04:30,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392390212018339845,Radenmasbro7,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 08:03:41,b'@TirtoID Insentif di tunda duitnya kemana? \nBansos 2.0',1392390007415996422,akunugrahaa,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:03:09,""b'Apa kabar bansos ,apa anda sedang menari nari https://t.co/tyPK5X1DUh'"",1392389873114353671,gatot30,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 08:02:38,""b'Ngeri kali... pantas @hariankompas tidak pernah ungkap korupsi madam bansos. Apalagi, goodie bag anak lurah. Media yang terbungkam dan secara tidak langsung, mereka ikut menikmati korupsi bansps. https://t.co/nefQvNbgu7'"",1392389742851805185,Ibnxine,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 08:02:01,b'@03__nakula @Syarman59 Buzzerp bansos',1392389588149174272,feri_ulakan,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:01:33,""b'RT @alfi_kurniadha: @TirtoID Ironi bosku, disisi lain linimasa kita secara gemblang menyajikan berita korupsi bansos covid pak menteri, okn\xe2\x80\xa6'"",1392389469555216384,Lizalarilari,2,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:00:48,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392389280878645250,humarihidayat,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:00:44,""b'@Corona_KafirNw @RachlanNashidik Hambalang masih ada tanah nya, bangunan nya. Kalo bansos? Asabri, jiwasraya? Kemana uang nya?'"",1392389265410035718,pramono_yap,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 08:00:41,b'@republikaonline Maling dana bansos',1392389251552083971,Rudi_Alfatihh,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 08:00:08,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392389112355704834,smatemsa,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 08:00:03,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392389093678481409,02fc71ba00c2451,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 07:59:58,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392389069691265026,02fc71ba00c2451,28,Twitter for Android,1,[];;;;;;;
2021-05-12 07:59:17,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392388898987249668,inlandertengik,28,Twitter for Android,1,[];;;;;;;
"2021-05-12 07:57:02,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392388334706511876,zaul_zaki,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 07:56:19,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392388153059672065,arrhmnhkm,27,Twitter for Android,1,[];;;;;;;
"2021-05-12 07:53:30,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392387444847177728,kip13392274,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 07:49:24,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392386412893282305,rfebry46,27,Twitter for Android,1,[];;;;;;;
"2021-05-12 07:45:53,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392385525852426240,lanunatuna,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 07:44:31,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392385184830427138,R_Komay,27,Twitter for iPhone,1,[];;;;;;;
2021-05-12 07:41:00,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392384299589009409,pitungtulungan,28,Twitter for Android,1,[];;;;;;;
"2021-05-12 07:38:55,""b'@afrkml @TirtoID Ini relawan covid-19, Pak... Nyawa taruhannya, Pak. Kalo relawan bansos boleh2 aja suka2 hati, lagian tidak tiap hari dan tidak taruhan nyawa.... https://t.co/TbYDMjhGrF'"",1392383772130037761,chandra_lucky,0,Twitter Web App,0,[]";;;;;;;
2021-05-12 07:38:43,b'@AyaZhou @RadioElshinta Lha iya koruptor juga pada enggak suka ama Novel dkk. \nApalgai kasus kemarin kasus Bansos dan Benur dibongkatnoleh Novel dkk. \nMenurut gw cuma koruptor dan pendukung BuzzeRp yg enggak suka ama tuh orang',1392383724147249155,ArthantoMoestra,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 07:38:40,""b'(22)Isi berita tentang PDIP sepanjang Januari 2021 tone-nya negatif semua. Harun Masiku. Korupsi Bansos. Penolakan vaksin oleh Rika Ciptaning. Sedang 7 berita untuk Gerindra tak lain RRI ikut ke Papua untuk meliput Yan P Mandenas, 19-25 Februari 2021.'"",1392383712155750403,PortmanSunarsih,0,Twitter Web App,0,[]";;;;;;;
2021-05-12 07:38:22,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392383633067937792,mangdiman07,28,Twitter for Android,1,[];;;;;;;
"2021-05-12 07:38:19,""b'Tapi al hasil apa, tahun 2020 kok ada korupsi bansos? https://t.co/btur9eDkpm'"",1392383623060287489,Irpn101,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 07:38:08,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392383578214834181,JokoWiyanto12,338,Twitter Web App,1,[]";;;;;;;
"2021-05-12 07:37:31,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392383421670846470,PuputChuanglin,338,Twitter for iPhone,1,[]";;;;;;;
2021-05-12 07:37:14,b'@TirtoID pengen nya sikh dibayar..tapi apa daya mmg kaga punya uang buat bayar insentif nakes....karena dana bansos semua nya dah digarong....',1392383349600096258,KurnuawanAndi,0,Twitter for Android,0,[];;;;;;;
2021-05-12 07:37:10,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392383333108117506,kumbanggmrckela,28,Twitter for Android,1,[];;;;;;;
"2021-05-12 07:37:03,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392383304263868416,AlessLili,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 07:33:16,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392382351963918338,Rickibonge,27,Twitter for iPhone,1,[];;;;;;;
2021-05-12 07:32:35,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392382179972304896,miyoel,28,Twitter for Android,1,[];;;;;;;
2021-05-12 07:30:39,b'RT @Djoked2: Jokowi laknatullah disebut dalam sidang korupsi bansos.',1392381694561325062,siyasah_aswaja,28,Twitter for Android,1,[];;;;;;;
2021-05-12 07:29:51,b'Jokowi laknatullah disebut dalam sidang korupsi bansos. https://t.co/wqc79iAhpC',1392381490755870721,Djoked2,28,Twitter for Android,0,[];;;;;;;
2021-05-12 07:28:31,b'@OposisiCerdas firli pempimpin gak becus..nangkap harusn masiku dan madam bansos aja gak mampu..pimpinan macam apa itu',1392381154695663618,alin_raihani,0,Twitter Web App,0,[];;;;;;;
"2021-05-12 07:28:18,""b'@RachlanNashidik Para penikmat duit KORUPSI BANSOS, JIWASRAYA DAN ASABRI ramai2 nyerang pribadi kader Demokrat dan PKS.'"",1392381102233292800,Sadatanwar0106,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 07:28:15,""b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6'"",1392381090971586568,gakpahamasli,3396,Twitter for Android,1,[]";;;;;;;
"2021-05-12 07:27:42,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392380949942263812,Iyan_KH,338,Twitter for Android,1,[]";;;;;;;
