Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags;;;
2021-05-09 13:53:09,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391390787527745541,yoren505,125,Twitter for Android,1,[];;;
"2021-05-09 13:52:09,""b'RT @Adekeci97022190: Salah satu pelaksanaan, melalui jaring pengaman sosial, dilakukan dengan bantuan pangan nontunai (BPNT) atau bansos se\xe2\x80\xa6'"",1391390535399661569,Valencia2107,10,Twitter for Android,1,[]";;;
"2021-05-09 13:52:08,""b'RT @Beritasatu: Kemsos Hentikan Bansos Tunai, Ini Penjelasan Tri Rismaharini https://t.co/Pt2baX5VIJ https://t.co/8XIGDj2b5U'"",1391390532316786688,MangkokIjo,1,Twitter Web App,1,[]";;;
2021-05-09 13:52:04,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391390517011697672,imunk,703,Twitter for Android,1,[];;;
"2021-05-09 13:50:54,""b'RT @gadisresidu_b3: 4.Padahal kan lagi marak yang namanya Bansos dari Pemerintah, kok anak anak ini gak kebagian.\n\nBantu SHARE sampai tembu\xe2\x80\xa6'"",1391390223754424330,noezon,23,Twitter for Android,1,[]";;;
"2021-05-09 13:50:43,""b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos """"Tes Kabangsaan"""" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'"",1391390178086854659,IndahSyrinii,879,Twitter for Android,1,[]";;;
2021-05-09 13:49:25,b'Waraskah kalo anda diam soal dg korupsi bansos prof\xf0\x9f\x98\x87 https://t.co/NjF3P3BkKv',1391389850218110978,uaisadam,0,Twitter for Android,0,[];;;
2021-05-09 13:48:56,b'RT @PresidenKopi: Selamat sore @KPK_RI . Saya mau bertanya. Apakah koruptor bansos jadi di hukum mati?? Keq kata ketua itu waktu lalu. Kalo\xe2\x80\xa6',1391389727887134721,marbel_joy,64,Twitter for Android,1,[];;;
"2021-05-09 13:48:40,""b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos """"Tes Kabangsaan"""" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'"",1391389661084405763,NinaAliSM,879,Twitter for Android,1,[]";;;
2021-05-09 13:48:23,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391389590670372874,AnnisaK03107740,703,Twitter for Android,1,[];;;
2021-05-09 13:47:19,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391389320099995652,setioko,298,Twitter for iPhone,1,[];;;
2021-05-09 13:46:56,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391389225916846084,eddievanpan,212,Twitter for Android,1,[];;;
"2021-05-09 13:46:24,""b'RT @Alcy_One01: Salah satu pelaksanaan, melalui jaring pengaman sosial, dilakukan dengan BPNT atau bansos sembako, yang menjadi tanggung ja\xe2\x80\xa6'"",1391389091128877056,TjNf1710,12,Twitter for Android,1,[]";;;
2021-05-09 13:46:00,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391388990545154048,Slash074,212,Twitter Web App,1,[];;;
2021-05-09 13:45:55,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391388968717979649,syarifjogja,125,Twitter for Android,1,[];;;
2021-05-09 13:45:31,b'RT @SimfoniTaksa: Sudah sepantasnya pihak ke 3 di lindungi oleh Hukum dalam mengadaan bantuan Bansos covid-19 non tunai.\n#UULindungiPenanga\xe2\x80\xa6',1391388869598367745,TjNf1710,11,Twitter for Android,1,[];;;
2021-05-09 13:45:20,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391388820407341057,Danrim84,703,Twitter Web App,1,[];;;
2021-05-09 13:45:06,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391388764392542210,gusnung,298,Twitter for Android,1,[];;;
2021-05-09 13:45:02,b'Begini kalau kpk di isi kelompok golongan sendiri kalau ada korupsi hilang kabarnya lagi srperti bansos mana infonya lari ke kubu banteng kok tidak ada baunya lagi indonesia gituloh',1391388746281480192,DanoartaReno,0,Twitter for Android,0,[];;;
"2021-05-09 13:44:55,""b'RT @Adekeci97022190: Salah satu pelaksanaan, melalui jaring pengaman sosial, dilakukan dengan BPNT atau bansos sembako, yang menjadi tanggu\xe2\x80\xa6'"",1391388715084173314,TjNf1710,7,Twitter for Android,1,[]";;;
"2021-05-09 13:44:49,""b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos """"Tes Kabangsaan"""" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'"",1391388692548259840,Rayzan42561900,879,Twitter for Android,1,[]";;;
"2021-05-09 13:44:47,""b'Kemsos Hentikan Bansos Tunai, Ini Penjelasan Tri Rismaharini https://t.co/Pt2baX5VIJ https://t.co/8XIGDj2b5U'"",1391388681445990401,Beritasatu,1,beritasatu,0,[]";;;
"2021-05-09 13:44:36,""b'RT @Adekeci97022190: Salah satu pelaksanaan, melalui jaring pengaman sosial, dilakukan dengan bantuan pangan nontunai (BPNT) atau bansos se\xe2\x80\xa6'"",1391388637556731914,TjNf1710,10,Twitter for Android,1,[]";;;
2021-05-09 13:44:33,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391388625175121920,andi_achilles,212,Twitter for Android,1,[];;;
2021-05-09 13:44:04,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391388503812935682,AchmadW41440522,703,Twitter for Android,1,[];;;
"2021-05-09 13:43:48,""b'RT @SimfoniTaksa: Bansos sembako, yang menjadi tanggung jawab Kementerian Sosial, dalam pengadaannya bekerja sama dengan pihak ketiga, baik\xe2\x80\xa6'"",1391388435143815174,TjNf1710,10,Twitter for Android,1,[]";;;
2021-05-09 13:43:30,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391388361919762434,fahmikazuki,298,Twitter for iPhone,1,[];;;
2021-05-09 13:43:06,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391388261004742659,babe_Ahmad,125,Twitter Web App,1,[];;;
2021-05-09 13:41:48,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391387932670394368,SweetyOct,298,Twitter Web App,1,[];;;
2021-05-09 13:41:34,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391387871731281920,Abdulssomadfans,703,Twitter for Android,1,[];;;
2021-05-09 13:41:17,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391387801183162368,Ramadian40,298,Twitter Web App,1,[];;;
2021-05-09 13:41:06,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391387757159792646,OKIAFRIANDI3,125,Twitter for Android,1,[];;;
2021-05-09 13:41:05,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391387753074466818,AnisHudaya,298,Twitter for Android,1,[];;;
"2021-05-09 13:40:59,""b'Yg rusak NKRI itu yg suka ngutang tapi gak mau bayar, yang garong uang bansos utk rakyat miskin, dan yang suka belain yg diatas... https://t.co/0k1wB8MXUl'"",1391387727883554819,Ramadian40,0,Twitter Web App,0,[]";;;
2021-05-09 13:39:40,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391387393945710604,AlFatih68231928,298,Twitter for Android,1,[];;;
2021-05-09 13:38:39,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391387139733000201,dedemonroo99,703,Twitter for Android,1,[];;;
"2021-05-09 13:36:55,""b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos """"Tes Kabangsaan"""" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'"",1391386703378755585,NoegrohoEddie,879,Twitter for Android,1,[]";;;
2021-05-09 13:36:42,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391386648659722241,Theys32117453,703,Twitter Web App,1,[];;;
2021-05-09 13:36:31,b'@cursedkidd bansos dongg',1391386604401426439,pillowtearrs,0,Twitter for Android,0,[];;;
2021-05-09 13:36:07,b'Kementerian Sosial (Kemensos) akan menggandeng perguruan tinggi di daerah untuk mempercepat pemadanan data penerima bantuan sosial (bansos) dengan data kependudukan\n\n@jokowi\n\nhttps://t.co/a5YYMlVvdI',1391386503419293698,garuda080,0,Twitter for Android,0,[];;;
2021-05-09 13:35:46,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391386415284555779,AnisHudaya,125,Twitter for Android,1,[];;;
2021-05-09 13:35:30,b'@tempodotco Sadis .mereka butuh kerja.butuh usaha butuh makan.bansos jg gk adil.blm tentu mereka dapat bansos .tp coba tolong pikir apa bansos cukup buat hidup sebulan ?.rakyat miskin yg tdk bekerja yg punya usaha kecil.bahkan yg tdk punya usaha harus dijamin kelangsungan hidupnya .',1391386345763794954,ramatunisia,0,Twitter for Android,0,[];;;
2021-05-09 13:34:08,b'@Natali_Cristi3n @Hilmi28 Ambawang nya kok do begal \nDasar group tukang begal bansos loe @Natali_Cristi3n',1391386002078396416,DoelHadd,0,Twitter for Android,0,[];;;
2021-05-09 13:33:36,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391385867462139913,yudiskb,298,Twitter for iPhone,1,[];;;
"2021-05-09 13:32:22,b'Bocor! Pegawai KPK Non Aktif Tangani Kasus Besar Bansos Juliari Batubara dan Suap Edy Prabowo\n\nhttps://t.co/9sezea870c \n\n#KPK \n#KPKUpdates \n#SaveKPK',1391385557306003456,tribuntimur,0,Twitter Web App,0,""['KPK', 'KPKUpdates', 'SaveKPK']""";;;
2021-05-09 13:32:21,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391385553346650114,SSyuban,703,Twitter for Android,1,[];;;
2021-05-09 13:32:13,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391385522354880513,budiwidagdo2,125,Twitter for Android,1,[];;;
2021-05-09 13:32:08,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391385501823815685,black13side,298,Twitter for iPhone,1,[];;;
2021-05-09 13:31:15,b'RT @zainuri50779141: @rolis_edi @TheCircle25 @maspiyuaja cinta nkri tp dana bansos  di embat diem aja apa gunanya. \xf0\x9f\x98\x82. gk usah ikut perang.\xe2\x80\xa6',1391385276908326912,fitrainc,2,Twitter Web App,1,[];;;
2021-05-09 13:31:09,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391385250723295236,Choogumi,298,Twitter for Android,1,[];;;
2021-05-09 13:31:08,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1391385246575124489,Sahal93599932,656,Twitter for Android,1,[];;;
"2021-05-09 13:30:56,""b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos """"Tes Kabangsaan"""" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'"",1391385198051348483,anan20209,879,Twitter for Android,1,[]";;;
2021-05-09 13:30:40,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391385129059237895,1hsan,703,Twitter for Android,1,[];;;
2021-05-09 13:30:13,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391385015787823113,HendraridwanHr,212,Twitter Web App,1,[];;;
2021-05-09 13:29:56,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391384946099560455,anaksetia7,703,Twitter for Android,1,[];;;
"2021-05-09 13:29:22,""b'RT @gadisresidu_b3: 4.Padahal kan lagi marak yang namanya Bansos dari Pemerintah, kok anak anak ini gak kebagian.\n\nBantu SHARE sampai tembu\xe2\x80\xa6'"",1391384804382359552,BayuNugroho461,23,Twitter for Android,1,[]";;;
2021-05-09 13:29:04,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391384726598864898,HendraridwanHr,298,Twitter Web App,1,[];;;
2021-05-09 13:28:46,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391384650908532739,Fansurycmp2,298,Twitter for Android,1,[];;;
"2021-05-09 13:28:40,""b'@ida_ahfadz @kafiradikalis @jokowi @fadjroeL Kita harus kasihan dengan kesibukan  mereka, mulai dari bencana alam, alutista makan korban, korupsi bansos, target-target yg g tercapai, bahkan bahas """"pulang kampung dan mudik"""" aja bisa terlihat kontroversial.\n\nKlo dipikir-pikir, ya kali Tuhan berpihak sama koruptor.'"",1391384627785256962,GagalkanBuzzeRP,0,Twitter for Android,0,[]";;;
2021-05-09 13:28:15,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391384521795203075,adhinurdafina,703,Twitter Web App,1,[];;;
"2021-05-09 13:28:06,""b'@VIVAcoid Ayo ramaikan terus bipang ini.\n\nDiam\xc2\xb2 wnaseng datang terus, KPK lagi proses bumi hangus oleh Firli, km.50 ga jelas progresnya, HM,   korupsi bansos, aziz syamsudin aman\xc2\xb2 saja. Trisila Ekasila Gotong Royong jalan terus...'"",1391384484356845579,MensosJ,0,Twitter for Android,0,[]";;;
2021-05-09 13:28:03,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391384472294019073,pamulang_tangse,703,Twitter for Android,1,[];;;
"2021-05-09 13:27:57,""b'@kafiradikalis @jokowi @fadjroeL Kita harus kasihan dengan kesibukan  mereka, mulai dari bencana alam, alutista makan korban, korupsi bansos, target-target yg g tercapai, bahkan bahas """"pulang kampung dan mudik"""" aja bisa terlihat kontroversial.\n\nKlo dipikir-pikir, ya kali Tuhan berpihak sama koruptor.'"",1391384447669444608,GagalkanBuzzeRP,0,Twitter for Android,0,[]";;;
2021-05-09 13:27:38,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391384369164521474,adhyhadie,703,Twitter for iPhone,1,[];;;
"2021-05-09 13:27:32,""b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos """"Tes Kabangsaan"""" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'"",1391384340131729408,king_phinokowie,879,Twitter for Android,1,[]";;;
2021-05-09 13:26:19,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391384035008602115,salehug,298,Twitter Web App,1,[];;;
"2021-05-09 13:25:35,""b'Kita harus kasihan dengan kesibukan  mereka, mulai dari bencana alam, alutista makan korban, korupsi bansos, target-target yg g tercapai, bahkan bahas """"pulang kampung dan mudik"""" aja bisa terlihat kontroversial.\n\nKlo dipikir-pikir, ya kali Tuhan berpihak sama koruptor.'"",1391383849418981380,GagalkanBuzzeRP,0,Twitter for Android,0,[]";;;
2021-05-09 13:24:07,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391383481771458566,daniswara02,125,Twitter for Android,1,[];;;
2021-05-09 13:23:38,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391383359083798530,Archi88052666,298,Twitter for Android,1,[];;;
2021-05-09 13:23:37,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391383356584067075,Cengkonek2,703,Twitter for Android,1,[];;;
2021-05-09 13:23:37,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391383355673829384,Boh_Batok,212,Twitter for Android,1,[];;;
2021-05-09 13:23:04,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391383219195432964,nDoey312015,298,Twitter for Android,1,[];;;
2021-05-09 13:22:25,b'@bangZhack86 Korupsi bansos itu sebuah kebenaran \nRombongan TKA china berduyun duyun itu sebuah kebenaran. \nPelemahan KPK itu sebuah kebenaran..\nBisakah henry menyanggah???',1391383055869304835,Broer68355792,0,Twitter for Android,0,[];;;
2021-05-09 13:22:18,b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6',1391383025032650755,Smartfit10,125,Twitter for Android,1,[];;;
2021-05-09 13:21:43,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391382878143930374,athrun_cloud,212,Twitter for Android,1,[];;;
2021-05-09 13:20:28,b'@henrysubiakto Koruptor bansos merusak NKRI gak @henrysubiakto ?\nTerus diapain ?',1391382564305264643,Muhamma81304933,0,Twitter for Android,0,[];;;
"2021-05-09 13:20:26,""b'@henrysubiakto """"Korupsi Bansos Covid-19, KPK Pastikan akan Ada Tersangka Baru - Nasional https://t.co/CucWGh2Sfk"""" https://t.co/hU3UwhwoLr'"",1391382555098636293,YUDHI_Laksana,0,Twitter for Android,0,[]";;;
2021-05-09 13:19:54,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391382422021935105,ardana333,298,Twitter for Android,1,[];;;
2021-05-09 13:19:39,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391382356993269768,LIEK68439331,298,Twitter for Android,1,[];;;
2021-05-09 13:19:35,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391382340170100742,GalileoGilelo,298,Twitter for Android,1,[];;;
"2021-05-09 13:19:22,""b'@henrysubiakto Ini profesor??\n.\n.\nMerusak NKRI dengan apa?\nSeberapa banyak suaramu tentang Korupsi? KKB? Garong Bansos Covid??\n\nAh,'"",1391382287418335241,Pandu02002809,0,Twitter for Android,0,[]";;;
"2021-05-09 13:19:01,""b'@henrysubiakto """"Bansos Covid-19 Dikorupsi, Ironi di Tengah Pandemi - https://t.co/lAcBolyWAD"""" https://t.co/ut97aJjME5'"",1391382197513326604,YUDHI_Laksana,0,Twitter for Android,0,[]";;;
2021-05-09 13:18:46,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391382136477921281,senoantoro,703,Twitter for Android,1,[];;;
2021-05-09 13:18:43,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391382124729716738,radikal_kafir,298,Twitter for Android,1,[];;;
2021-05-09 13:17:56,b'@David_kayadu1 @AliNgabalinNew Seperti uang bansos gitu bong??',1391381928163430400,Zainmansur1,0,Twitter for Android,0,[];;;
"2021-05-09 13:17:56,""b'RT @veaadeeana: Helehhh.\nKorupsi.tuh jelas perusak NKRI.\nAyo bersuara lantang.\nApalagi korupsi bansos,Jiwasraya,Asabri.\nKoruptor jelas peru\xe2\x80\xa6'"",1391381926737367043,zaul_zaki,6,Twitter for Android,1,[]";;;
2021-05-09 13:17:52,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391381911235297280,Kaleng_Kaleng75,703,Twitter for Android,1,[];;;
2021-05-09 13:17:23,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391381787335528454,Ichalsyahrizal1,212,Twitter Web App,1,[];;;
2021-05-09 13:17:17,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391381764061360128,rufgedrig,298,Twitter for Android,1,[];;;
2021-05-09 13:16:41,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391381613221539841,EkoPurwanto001,298,Twitter for Android,1,[];;;
2021-05-09 13:16:21,b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr',1391381529058709504,afriyadi11,212,Twitter for Android,1,[];;;
2021-05-09 13:16:09,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391381478940942339,zaul_zaki,298,Twitter for Android,1,[];;;
"2021-05-09 13:15:49,""b'yg mudik dicegat2 anying itu tanah abang kaya DWP rame bener!\nauamat ah sm covid,lgian bansos jg di korup,yg ptng pake masker jaga kebersihan jgn jorok masker tu diganti tiap hari trus mandi, sisanya urusan TAKDIR, yg mudik kalo covid gausah salahin pemerintah jg dah simple adil.'"",1391381393247129608,sampahprincess,0,Twitter for iPhone,0,[]";;;
2021-05-09 13:15:22,b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6',1391381278633562115,DanurwindoF,298,Twitter for Android,1,[];;;
