Tanggal;Banyak Retweet;Tweet
14/05/2021 07:36;0.0;kalau bansos unt miskin seleweng korupsi partai
14/05/2021 07:36;0.0;koq ironis mbak kalau lihat statement meqawati sih qak aneh karena tuhan qak bersemayan rumah 2 mewah oranq parpol pdip yanq borjuis qak heran bansos oranq miskin curi sama qolonqan
14/05/2021 07:41;0.0;heran dulu sbelum twk kadrun masalah bansos asabri harun masiku jalan tempat karena jokowi stlh twk kadrun nonaktif 75 orang bungkam tangan
14/05/2021 07:43;0.0;retorika cari simpati jatah bansos korup kader
14/05/2021 07:48;0.0;tuhan semayam dengan khianat sunat jatah miskin seperti bansos
14/05/2021 07:50;0.0;kadrun goblok erdogan nyebut damaskus mek madinah n jakarta nama kota negara sudah vaksin gratis n antri bansos
14/05/2021 07:50;0.0;saya taya kalau korufsi dana bansos gimana kalau di hukum mati tuju tdk
14/05/2021 07:51;;kalau tuan rumah laku tamu dengan istimewa memang haniyah laku diplomasi beliau tidak integrasi thd objek diplomasi kaya
14/05/2021 07:54;0.0;urus uang andal duit bansos
14/05/2021 07:54;0.0;wkwkkwkwkkwk tetep bansos miskin tugas partai nilep
14/05/2021 07:55;0.0;maksud tuhan saksi jatah bansos miskin potong peras sembah madamebansos
14/05/2021 07:56;0.0;tuhan semayam gubuk miskin semangat bagus sayang bansos kuntit kader kontradiksi
14/05/2021 08:00;0.0;koruptor bansos tidak takut tuhan tuhan semayam gubuk miskin ehhh berani curi duit bansos padahal tuhan sana
14/05/2021 08:02;117.0;pesan apik eyang sayang eyang pikun ini koruptor embat jatah simiskin asal partai eyang noh bansos garong kader baik mensos herman hery harun masuk lindung partai eyang
14/05/2021 08:04;117.0;pesan apik eyang sayang eyang pikun ini koruptor embat jatah simiskin asal d
14/05/2021 08:05;0.0;25 juta bansos ganda abal 2 bu risma hellooo kabar
14/05/2021 08:08;0.0;bansos korupsi sidik kpk pecat dengan dalih lulus uji wawasan bangsat
14/05/2021 08:14;0.0;pantesan setan korupsi bansos
14/05/2021 08:17;0.0;bansos ngaruh
14/05/2021 08:18;0.0;2 berangkat susul harun masiku geng bansos hajar korupsi angaran militer
14/05/2021 08:18;0.0;percaya kpk pegang antazari telah percya banyak tebang pilih mualai aibon berani ngusut bansos bullshit
14/05/2021 08:21;0.0;kembali hak jatah miskin rampok kader pdip juliary batu bara dengan modus bansos
14/05/2021 08:25;0.0;bansos semayam rumah banteng 2 tajirinamalayaforpalestine inamalayaforpalestine
14/05/2021 08:26;0.0;mamam itu bansos
14/05/2021 08:31;0.0;bansos tuk mnyambung hidup tuk begal opo ibuk bicara larang tuhan
14/05/2021 08:32;0.0;semayam rumah gedong mewah khasil korupsi bansos korupsi syaithon
14/05/2021 08:33;0.0;abang cerdas cerah korupsi bansos miliar
14/05/2021 08:35;0.0;tas body pack bansos jeboolll
14/05/2021 08:36;3.0;tuhan semayam gubuk 2 miskin dana bansos miskin korup 2 miskin s
14/05/2021 08:37;0.0;dampak larang mudik 300 sopir organda terima  bansos
14/05/2021 08:37;1.0;suruh tanggung enak dana copid dana bansos kopid korup tangan kopid suruh tanggung perintah bikin regulasi atur plin plan
14/05/2021 08:39;0.0;makan 1 dapat gratis bansos kak
14/05/2021 08:41;0.0;pantesan dana bansos rampok
14/05/2021 08:43;0.0;mirip garong duit bansos dp kutil paus msyuk kas madam
14/05/2021 08:45;0.0;madam bansos semayam partai
14/05/2021 08:46;0.0;ingat madam bansos potong pa kabar bawuk ingat umur insyaf
14/05/2021 08:48;0.0;kabar gembira peluang daftar terima bansos
14/05/2021 08:50;0.0;dana kor i bansos bersemayan
14/05/2021 09:00;0.0;kalau bikin bansos om lumayan hasil kalau nyari untung
14/05/2021 09:04;0.0;tajer semayam bansos miskin
14/05/2021 09:08;0.0;dana bansos hak miskin korupsi bicara tuhan
14/05/2021 09:11;0.0;tuhan dalam gubuk miskin miskin terima bansos maka wajar potong 20 000 paket bansos karena uang tuhan uang negara gumam hati nenek serakah
14/05/2021 09:12;0.0;bansos miskin semayam kandang banteng
14/05/2021 09:17;0.0;pesan madame bansos bunda
14/05/2021 09:17;0.0;cepet pulang rumah ngitungin thari gede dana bansos
14/05/2021 09:17;0.0;bansos covid lari
14/05/2021 09:19;0.0;bansos rakyat miskin korupsi
14/05/2021 09:20;0.0;maling bansos kumpul teuku umar
14/05/2021 09:22;0.0;tuhan tidak brsama prtai sarang koruptor koruptor bansos
14/05/2021 09:24;0.0;iblis semayam rumah koruptor entit bansos
14/05/2021 09:28;0.0;ganti 1000 sidik kurang 75 sidik ganti tunggu berantas korupsi blbi asabri bansos jiwasraya dllberserta korupsi lai
14/05/2021 09:31;0.0;woiii 212 korupsi triliun nilep bansos triliun jual aset negara
14/05/2021 09:32;;penting  
14/05/2021 09:33;0.0;kemensos sedia fitur dukung masyarakat daftar terima  bansos
14/05/2021 09:37;0.0;maling bansos partai mak banteng
14/05/2021 09:41;0.0;maksud biar tetapi miskin uang bansos korupsi kader partai serius nanya bang
14/05/2021 09:41;2.0;wagub ariza apresiasi bansos ramadan bantu modal kerja umkm kadin dkibacadibjberitajakartadkijakarta
14/05/2021 09:44;0.0;yaaa 2 maling bansos
14/05/2021 09:48;0.0;curhat ini nyari belas kasihan rakyat tidak mudah bansos tahu sunat kerja susah pimpin bloon tka teruuus
14/05/2021 09:48;1.0;kalau kamu tau partai embat dana bansos kamu wajib lapor polisi
14/05/2021 09:52;0.0;hahaha musim kemarau kodok ngorek nungguin bansos alhamdulillah jakarta sehat bahagia warga pimpin insya allah indonesia susul
14/05/2021 09:57;24.0;megawati tuhan semayam gubuk miskin yan harahap hak korupsi dana bansos
14/05/2021 10:02;4.0;itu partai embat dana bansos kamu tau lapor
14/05/2021 10:04;1.0;semoga pegawai 2 wawasan bangsa profesional tisik oknum 2 libat korupsi 2 bankcentury
14/05/2021 10:09;0.0;andal kadrun masiku bansos bosan
14/05/2021 10:12;0.0;pokok e ngalah ae dapat free beli tuhan kasih berkat th lepas dapat bansos tapi 600 ribu yo ora dpt
14/05/2021 10:17;0.0;koq tega ya bansos orang miskin embat percaya tuhan
14/05/2021 10:21;0.0;kader mensos tega 2 korupsi dana bansos jatah miskin ya bu
14/05/2021 10:22;0.0;anak cucu keselek bansos lidah kaku
14/05/2021 10:24;0.0;nek mbek kafir semoga mengahalngi dakwah nabi bunuh sayidina utsman korupsi bansos pie
14/05/2021 10:26;0.0;pesan lebaran megawati tuhan semayam gubuk miskinjadi ingat dana bansos jatah miskin korup
14/05/2021 10:27;0.0;madam bansos tempo
14/05/2021 10:28;0.0;bansos korupsi miskin miskin tinggal digubug dengan harap tuhan sama mbak
14/05/2021 10:30;0.0;kader 2 korupsi bansos miskin
14/05/2021 10:41;0.0;terus setan semayam rmhnya koruptor bansos
14/05/2021 10:43;0.0;jadi raya idulfitri kuat peduli temu masyarakat turun bagi bahagia bantu tolong presiden ri lip service bansos untuk rakyat embat
14/05/2021 10:45;0.0;bansos jarah berani bicara tuhan
14/05/2021 10:46;0.0;silah obrak abrik kalau bukti keluar nb apakabar 2 seperti bansos harun masiku kemanain
14/05/2021 10:51;0.0;makanya uang bansos orang miskin embat madam bansos
14/05/2021 10:55;0.0;bansos lud
14/05/2021 10:57;0.0;madam bansos semayam kantor dpp paham tidak mak cc
14/05/2021 10:58;0.0;kalau uang bansos gimana critanya
14/05/2021 11:03;0.0;kaum bipang senang koruptor saudara mu korupsi bansos iya bela dan tuju hukum mati koruptor yeee marah hahahaha
14/05/2021 11:08;0.0;juliari kiruptor laknatbansos orang miskin embaatttdr partai juliari
14/05/2021 11:10;0.0;leh uga  duit bansos embatinastandswithpalestine
14/05/2021 11:12;0.0;nanya juliari koruptor bansos partaai
14/05/2021 11:13;0.0;emang kipakkk tai beud anjuga emng tolol jelema jelema kieu tai emosi saya lurrdd enak jidat orang tega gitu saya masyarakat miskin kesal lihat bansos 3jt gitu saya lupa pastinyadan dah
14/05/2021 11:13;0.0;ini mohon dijawab si juliari koruptor bansos partai
14/05/2021 11:17;0.0;uihhhj duit bansos berapa roket
14/05/2021 11:18;0.0;ozil ini bozz bukan beras bansos
14/05/2021 11:19;0.0;benar curi duit bansos tidak tuhan
14/05/2021 11:21;0.0;bansos garong miskin jerit gubuk
14/05/2021 11:22;0.0;bansos korupsi miskin puruk tinggal gubuk harap tuhan sama padahal miskin dekat kufur
14/05/2021 11:22;1.0;woiii beda dengan sini ketika rakyat derita eh duit bansos embat dan kamu diam aj
14/05/2021 11:24;0.0;bansos sudah habis
14/05/2021 11:26;0.0;nyolong bansos
14/05/2021 11:29;;2nya banding balik dengan nyata lip service jatah bansos korupsi koruptor bela kpk lemah harga bbm  
14/05/2021 11:32;0.0;juragan bansos
14/05/2021 11:33;0.0;bansos korupsi kader partai koruptor taik
14/05/2021 11:39;0.0;allah ngakak banget dapat bansos
14/05/2021 11:39;0.0;gubuk orang tajir isi garong bansos
14/05/2021 11:39;1.0;hai miskin indonesia banyak sadar klau miskin jadi alat untuk capai ambisi politi
14/05/2021 11:40;0.0;iya semoga allah semayam hati miskin laknat koruptor bansos kawan bansos miskin
14/05/2021 11:41;0.0;tuhan semayam gubuk 2 miskin kalau rumah 2 gedong kaya seperti mbokmeg semayam hantu pantes peduli sama cilik bansos embat
14/05/2021 11:45;0.0;pdi ambil tuhan juliari madam bansos
14/05/2021 11:45;0.0;pintar pakai logika bro nyangkut kasusnua sekjen korupsi bansos ketua kondisi dpr pdip akal dipakelah
14/05/2021 11:46;0.0;bansos ambil juliari biar rakyat gubuk miskin
14/05/2021 11:47;86.0;bansos kaum rampok tuhan semayam istana
14/05/2021 11:51;0.0;bansos dikorupsihak kebiri
14/05/2021 11:55;0.0;gila area emang setan indo covid korup bansos eh india
14/05/2021 11:55;0.0;koruptor bansos bersmayam kandang sapi
14/05/2021 11:55;0.0;mantap kalau gitu anak-pak-lurah madam-bansos ketar tir dengan langkah jokowi tangkap anak-pak-lurah madam-bansos
14/05/2021 11:59;0.0;kabar tri korupsi bansos hukum mati santai nikmatin hasil korupsi kabar
14/05/2021 12:03;0.0;duit bansos garong duit asabri garong ampun ah negeri jahat lebih setan
14/05/2021 12:08;0.0;koruptor bansos tolol miskin dasar generasi sampah
14/05/2021 12:10;0.0;komunis tuhan uang tuhan korupsi bansos karena tuhan uang
14/05/2021 12:12;0.0;bansos nyangkut meja kaya
14/05/2021 12:12;0.0;setan semayam hati rumah mewah koruptor bansos miskin
14/05/2021 12:14;0.0;negeri wakanda ubah hutan jaman prasejarah berita mudik larang bansos korupsi islam pojok tka masuk juga puas 2
14/05/2021 12:14;0.0;tbh capek kerumun prokes longgar celah mudik korupsi bansos tes covid atur kontradiksi standar ganda dsb fokus andal sadar
14/05/2021 12:15;0.0;lupa maling bansos
14/05/2021 12:17;0.0;rakyat harap tidak rezim sudah tidak sanggup tidak sanggup tinggal lempar handuk sanggup rezim obok obok danah bansos
14/05/2021 12:18;0.0;iya maksud mak banteng tuhan semayam gubuk orang miskin biar ngawasi duit bansos untuk miskin embat tugas partai duit untuk orang miskin embat
14/05/2021 12:20;0.0;maksud mak banteng tuhan gubuk ngawasi embat tidak dana bansos orang miskin sama tugas partai itu nama maling teriak garong
14/05/2021 12:20;0.0;madam bansos israel bisa pecat laa tugas partai
14/05/2021 12:21;0.0;baca bro tidak persepsi lurus donasi duduk sipil korban konflik tidak sasar lha bansos korupsi sumbang manusia oknum manfaat kaya
14/05/2021 12:22;0.0;bansos nyangkut pakben
14/05/2021 12:22;0.0;iya segeng bani maling bansos
14/05/2021 12:22;0.0;simiskin dana bansos begal orang partai banteng
14/05/2021 12:25;1.0;tau cuman dana bansos eh
14/05/2021 12:26;0.0;semayam gubuk orang miskin gimana bansos jatah miskin rampok menteri partai banteng
14/05/2021 12:36;0.0;rumah jabat negara tidskbada bansos korup asuransi embat
14/05/2021 12:40;0.0;maling bansos semayam hati
14/05/2021 12:40;0.0;pantas hasil korupsi bansos bagi
14/05/2021 12:41;0.0;dana bansos korupsi sudah balikin blm
14/05/2021 12:44;0.0;pantes seperti rakus tuhan tidak semayam rumah gedong bansos untuk orang miskin curi
14/05/2021 12:47;0.0;hahaha tuhan bansos embat kader pdip
14/05/2021 12:52;0.0;tuhan tidak hadir istana madam bansos
14/05/2021 13:00;0.0;gitu deh nama gratis hibah bansos jatohan langit orang lebih tidak hak kasih
14/05/2021 13:00;0.0;trim s nek arti miskin tuhan mungkin kalau seperti sudah juga korupsi bansos tuhan tidak tempat
14/05/2021 13:01;0.0;bansos kutuk kubu bipang suruh balikin yaik
14/05/2021 13:05;0.0;bansos rampok bangsat coba
14/05/2021 13:06;0.0;terus jatah bansos potong semayam
14/05/2021 13:13;0.0;iya pks ihwanul mulimin di arab organisasi teroris terus kalau arab tau partai katax cilik maling dana bansos di pandemi di mana uang dari utang 2 anggota partai di apain kalau tidak di potomg kaki tangan silang blok
14/05/2021 13:14;0.0;kalau 2 make standar arab 2 partai maling dana bansos di msa pandemi danax dari utang di apain arab potomg kaki tangan silang mngkin yaa
14/05/2021 13:14;1.0;maling bansos koruptor semayam mana
14/05/2021 13:16;0.0;iblis semayam rumah koruptor bansos
14/05/2021 13:19;0.0;dana bansos kamu tilep
14/05/2021 13:20;0.0;bego bansos sikaaat
14/05/2021 13:25;0.0;cilik jago korupsi bukti harun masiku tutup bansos bukti
14/05/2021 13:40;0.0;bacooot bicara miskin gubuk gelimang harta istana kata nyata beda stop politisasi miskin tarik simpati bansos untuk miskin embat kader partai
14/05/2021 13:41;16.0;tuhan semayam gubuk miskin ketua partai kader sunat bansos pandemi juta miskin tuhan marah
14/05/2021 13:41;0.0;bansos pemkab 34 salur delapan tahap
14/05/2021 13:42;16.0;tuhan semayam gubuk miskin ketua partai kader sunat bansos pandemi juta miskin
14/05/2021 13:43;0.0;mana suara madam korup bansos untuk palestina lagi sibuk ngesave koruptor
14/05/2021 13:46;0.0;bansos wa loba nu teu kadata ari tatangga imah badag r4 aya kadata kemensos lapor aman
14/05/2021 13:48;0.0;dengan kondisi banyak inspirasi iwan bikin lagu 2 seperti bikin lagu dengan judul bansos km 50 prokes harun mas
14/05/2021 13:51;1.0;suruh tanggung enak dana copid dana bansos kopid korup tangan kopid set
14/05/2021 13:52;0.0;dukung bansos rakyat semoga todak korupsi
14/05/2021 13:55;0.0;bansos bst rp300 ribu mei 2021 cair cek situs
14/05/2021 13:55;0.0;seharusnya tenang donk y hidup gantung sama tuhan n bukan pada bansos
14/05/2021 13:56;0.0;kalau bansos jatah orang miskin korupsi kader bu harus bertanggungjawab jika kader 2 parpol hasil milu pilpres pilkada pileg korup
14/05/2021 14:07;0.0;bencana corona bansos curi partai kuasa
14/05/2021 14:18;0.0;astaghfirullah saya lihat muka kamu nek dosa aku tambah astaghfirullah
14/05/2021 14:18;0.0;tuhan tidak maling 2 dana bansos laku licik eyang
14/05/2021 14:22;0.0;hmm kalau bansosaku mau beras
14/05/2021 14:25;4.0;astagfirullah sungguh tega nian cilik tinggal gubuk bansosnya korupsi 5 9 triliun mensos juliari menilep paket sembako rp5 9 triliun total bansos kemensos
14/05/2021 14:27;0.0;bansos embat anak lurah tidak dengar suara eh tetiba seperti suruh  nomboki
14/05/2021 14:29;0.0;sempat bansos mei-juni login link isi alamat
14/05/2021 14:30;0.0;krena selama enih tangan perkara 2 seperti  korupsi dana bansos covid 19 korupsi benur ott bupati nganjuk
14/05/2021 14:31;0.0;kpk mati tidak muara benur bansos ya hahahahha
14/05/2021 14:31;0.0;t bansos embat
14/05/2021 14:33;4.0;astagfirullah sungguh tega nian cilik tinggal gubuk bansosnya korupsi 5 9 triliun mensos juli
14/05/2021 14:35;0.0;banyak makan sarden bansos ini kaya
14/05/2021 14:40;0.0;imut perang dana bansos garong
14/05/2021 15:00;1.0;om bisik banyak team pecat kpk ngenanganin bansos
14/05/2021 15:00;1.0;tangkap juliari batubara korup dana bansos kopid duit meng
14/05/2021 15:09;0.0;bansos 300 ribu cair mei juni cek status bantu
14/05/2021 15:14;0.0;jatah bansos miskin duga rampok menteri pdip bu tanggap kader 2 partai koruptor gimana emang bersih perilaku korupsi maaf tau ajah
14/05/2021 15:19;0.0;maaf bansos
14/05/2021 15:34;1.0;di gubug miskin tuhan semayam bayang tuhan bansos miskin korupsi ambyar
14/05/2021 15:41;240.0;kalok hamas kismin repot ntr cilik terus simpatisan pdi-perjuangan bansos dicuri
14/05/2021 15:44;0.0;cek terima bansos bpnt pkh bst link baru  kemensos
14/05/2021 15:51;0.0;orang orang kismin wakanda sudah miskin gampang bodoh sama partai curi bansos maju maju negara mudah bodoh
14/05/2021 15:51;0.0;parah habitat hyena sok suci korupsi
14/05/2021 15:55;0.0;monumen bansos ala jenudin ngaciro
14/05/2021 15:56;0.0;suku bansos suku bipang
14/05/2021 15:59;0.0;bansose-ktapi jiwa srayadana hajifreeport az bloem tau pasti nyamasa usut orang tidak bersalahtaruhan kepala yuk
14/05/2021 15:59;0.0;fast forward to h 1 minggu acara bansos
14/05/2021 16:09;0.0;sirat saja bantu miskin bansos tahap 2 aba 2 siap kantung kentitnya partai korup
14/05/2021 16:19;0.0;coba kamu ngomong gitu mukidi pdip curi bansos
14/05/2021 16:23;0.0;indonesia ambil alhamdulillah dapat bansos perintah prakerja puter itu duit buka usaha berexperiment beli buku kerja ada rencana disekolahin orang tua tolak
14/05/2021 16:31;0.0;dana bansos rampok tuhan semayam gubuk miskin
14/05/2021 16:32;0.0;hadeh dana bansos doyan mau ngurusin palestinaisraelterrorist
14/05/2021 16:35;0.0;dah 2 tahun pake masker positif covid naek gimana kalau rubah jangan pake masker pake pakai ninja bawa samurai kalau korupsi dana bansos babat  ayo introfeksiii
14/05/2021 16:40;0.0;bipang amat saja pdip curi bansos
14/05/2021 16:44;0.0;mas pake foto bendera indonesia complain dana bansos korup bukti 2 pas iya tapi cek kalau korup mama terima bansos 600rb tunai potong apa regulasi masiku plin plan
14/05/2021 17:01;0.0;tara sunat jatah bansos miskin indo
14/05/2021 17:15;0.0;bansos korup kadrun
14/05/2021 17:17;0.0;madam bansos anti kardun
14/05/2021 17:19;0.0;peristiwa palestina doa semoga palestina tabah menang tapi lupa negeri jangan sampai lena jiwasraya asabri tikam rakyat indonesia bansos inastandswithpalestine
14/05/2021 17:21;0.0;terus doa doain pas usaha pas selesai usaha gaada patok benar doa nyuwili dana bansos
14/05/2021 17:24;0.0;iya mudah harun masiku cepat seret bansos cepat ungkap century 2 melempem
14/05/2021 17:27;0.0;depan bagi amal duluan dapat mungkin bansos gitu ya shaft dibagiin masyarakat
14/05/2021 17:27;0.0;1lagi muslim nyamar kafir tapi kafir nyamar muslim buanyakkk  etidak tread kamu junjung saja plongo tkng ngibul tukang ngutang partai madam bansos  israelterorist
14/05/2021 17:31;0.0;wkwkwk single id blockchain rakyat negeri fotocopy tipu tipu segalam sumbang bansos coblos status pegawai data bohon cocok bang wkwkkwkw
14/05/2021 17:35;1.0;ormas 2 kerja nyari bantu cari bansos biaya giat sudah kenyang duit negara sensitif lagi msalah dunia islam
14/05/2021 17:36;1.0;ormas 2 kerja nyari bantu cari bansos biaya giat sudah kenyang duit negara
14/05/2021 17:37;1.0;pandemi sudah nyusahin tambah tangan perintah bingung ditambahlagi korupsi bansos tambah duduk indonesia gampang manipulasi wa anotherdayanotherreasontocryforlivinginindonesia
14/05/2021 17:43;1.0;21 juta data ganda mensos data terima bansos padan data duduk apa ambil data situng kpu
14/05/2021 17:44;1.0;21 juta data ganda mensos data terima bansos padan data duduk apa ambil data situng kem
14/05/2021 17:44;0.0;salfolan gara-gara bansos
14/05/2021 17:53;0.0;walahh ngomongin miskin bansos ajha embat
14/05/2021 17:53;0.0;huahaha kadrun goblok banyak makan sarden bansos bong sarden ikan potong air karena untuk nutup jatah madam anak lurah ebong dongoook
14/05/2021 18:00;0.0;sudah tau kalau rekayasa singkir novel cs para koruptor partai korup ancam dengan sepak terjang novel cs apalagi bansos serempet madam bansos sinyalir partai rampok bansos
14/05/2021 18:05;0.0;timbang nyolong dana bansos
14/05/2021 18:08;0.0;jelang idul fitri kapolres seruyan bansos disabilitas
14/05/2021 18:08;0.0;seperti dana bansos embat
14/05/2021 18:24;0.0;parah curi dana bansos siih triliun
14/05/2021 18:40;1.0;maksud bela bansos rakyat
14/05/2021 18:47;2.0;garong jatah miskinnn garong bansos siapaaahayooo sapa hayooo
14/05/2021 19:02;0.0;jilat bang licin tuhan semayam gubug miskin bang hut paham miskin dana bansos miskin embat sadis wakil tuhan main main ranah orang miskin pikir biar tidak bicara
14/05/2021 19:12;0.0;cebong bipang komen asa mau uang yahudi uang bansos telen dewek ngimpi
14/05/2021 19:53;0.0;1 semoga salamet 2 sia saha goblog ngatur hidup  saya 3 kabeh duit saya bansos perintah 4 nu lieur saya nu dosa saya nu panyakitan saya 5 adil sosial rakyat indonesia
14/05/2021 20:05;0.0;dana bansos korupsi
14/05/2021 20:38;0.0;transparansi bro publik masyarakat awam tau itu kembang kasus vonis hukum korupsi bansos juliari anjing saya bom tau hukum hukum muas saya hahahahahahahahahahahahah
14/05/2021 20:43;0.0;ngetwit beda korupsi bansos oknum partai partai oon jon
14/05/2021 21:26;0.0;tuhan mak banteng kenapa dana bansos tega 2ny tilep
14/05/2021 21:58;0.0;ush 2 ngomongin tuhan mak kalau dana bansos untuk rakyat miskin saja embat
14/05/2021 22:08;0.0;uang korupsi bansos sama lobster
14/05/2021 22:08;0.0;tapi duit orang miskin maling sama kader ngomong babiik madame bansos
14/05/2021 22:42;1.0;km 50 korupsi bansos masuk tka aseng jangan hilang
14/05/2021 22:47;3.0;gitu kader korupsi dana bansos untuk miskin tuju uji sabar miskin
14/05/2021 22:53;0.0;dana bansosjatah rakyat garong
14/05/2021 22:57;0.0;bantu raib bagi  bansos hilang kandang gerombol koruptor
14/05/2021 22:57;0.0;suruh daftar bansos
14/05/2021 22:59;0.0;koruptor e-ktapi presidenkoruptor bansos presiden indonesia
14/05/2021 22:59;0.0;kapok tipu jargon bela cilik resi cilik deret korupsi bansos korupsi nauzubillah min dzalik pilih banteng habis agama negara
14/05/2021 23:05;0.0;sayang cicip uang bansos milik rakyat realisasi
14/05/2021 23:12;;rakyat indonesia kuasa indonesia beranijujurpecat madam bansos  
14/05/2021 23:15;0.0;lupa proyek bansos covidtercantum madam anak lurah percaya percaya indikasi gambar man
14/05/2021 23:16;0.0;makna korupsi bansos
14/05/2021 23:24;0.0;selama proyek bansos besar selama kpk smakin tenggelam
14/05/2021 23:26;0.0;bansos tilep
14/05/2021 23:34;2.0;pada bulan april 2021 kemensos bansos tunai pkh salur pada keluarga terima manfaat
14/05/2021 23:36;2.0;bansos pkh sasar kurleb 9-10 jt keluarga terima manfaat sebar pelosok negeri
14/05/2021 23:37;2.0;tuju bansos pkh pada tahun 2021
14/05/2021 23:39;2.0;salur bansos pkh harap dapat tingkat daya beli masyarakat keluarga miskin terima manfaat
14/05/2021 23:40;2.0;beri bansos pkh 2021 pada bulan april kemarin dengan harap bantu kel terima manfaat bulan ramadan
14/05/2021 23:42;2.0;keluarga terima manfaat bansos pkh dapat cair bantu nih
14/05/2021 23:43;2.0;bansos pkh salur rekening bank himbara
14/05/2021 23:45;2.0;alokasi anggar bansos pkh 2021 28 71 triliun rupiah rinciannya
14/05/2021 23:47;;kalau ini hak mendptkan bansos pkh  
14/05/2021 23:51;2.0;beri bansos pkh bg keluarga terima manfaat bantu keluarga miskin dampak pandemi dalam penuh butuh tmsk bulan ramadan thn
15/05/2021 00:02;0.0;ngerujak mbak sih mbak biasa ngeliat dagel pimpin negara fafifuwasweswos bansos korupsi
15/05/2021 00:03;0.0;israel bansos om
15/05/2021 00:06;0.0;mas harun masiku gimana kabar masiku bansos rakyat sengsara dipake cemilan
15/05/2021 00:08;0.0;gubuk tengah sawah tuhan semayam kost  an miskin tunggu bansos embat
15/05/2021 00:14;0.0;cerdas gimana cerdas sudah bohong puja muji karena dibagiin bansos sembako sudah ngecap pimpin peka miskin bansos embat diam kpk dihancurin diam sekolah tinggi bodoh
15/05/2021 00:24;0.0;tani bengal guyur bansos pm-kisan rp140 juta pm india narendra modi pmkisan pmkisansanmannidhi pmkisanyojana india tani bengal bengaluru bengalviolence farmers covidindia covid 19 beritaterkini beritain news      
15/05/2021 00:26;0.0;lumayan pasu tanbahan ladang korupsi rakyat sakit ladang korupsi bansos landang kurupsi beli vaksin ladang korupsi 2 ladang korupsi iri saya sempat korupsi
15/05/2021 00:32;0.0;saya pikir kresek bansos
15/05/2021 00:36;0.0;hmmm susah njelasin sama kadrun bebal suntik vaksin gratis n antri bansos lupa pake masker
15/05/2021 00:37;0.0;bansos korupsi bantu resmi perintah rakyat pinter
15/05/2021 00:38;0.0;kalau gitu korupsi bansos tidak tuhan
15/05/2021 00:57;0.0;mudik tiada lolos openhaushindari kerumun ancol rame bukan wakil tidak percaya tangan covid beranta bansos korupsi alat swab bekas
15/05/2021 01:04;0.0;kpk hancur internal kpk mati sorak sorai koruptor teman teman bansos benur
15/05/2021 01:09;3.0;gitu kader korupsi dana bansos untuk miskin tuju uji sabar
15/05/2021 01:10;0.0;salur bansos desa bina babinsa koramil 08 kmr peduli sosial
15/05/2021 01:17;0.0;tuhan semayam gubuk miskin uang bansos semayam rekening serakah
15/05/2021 01:18;0.0;tuhan marah maling bansos
15/05/2021 01:24;0.0;semiskin-misimkinnya saya mencuri uang rakyat uang bansos laknatullah
15/05/2021 01:25;1.0;emang roket barter sama sarden bansos
15/05/2021 01:26;0.0;ngaji pake bansos
15/05/2021 01:28;0.0;tidak emang cupang bansos bagi
15/05/2021 01:39;0.0;imam sholat mtidak madam bansos
15/05/2021 01:43;1.0;perintah lanjut bantu sosial bansos bantu sosial tunai bst 300 ribu program keluarga harap pkh
15/05/2021 01:56;0.0;makan hajar cilik bansos curi seperti seperti biarin korupsi tau tuhan gubuk miskin
15/05/2021 01:56;0.0;tetep pkh bekerjasama dengan himpun bank negara himbara untuk salur bansos rekening 2 pkh
15/05/2021 02:09;0.0;harap indonesia bansos untuk rakyat embat
15/05/2021 02:18;0.0;baca tulis madam saya madam bansos
15/05/2021 02:19;0.0;d rakyat lagi susah karena pabrik tutup tidak dagang phk karena wabah virus eehh jabat nelap dana bansos tuyul tidak doyan uang bansos
15/05/2021 02:20;19.0;pagi geng kabar gembira ini cair bansos 2021 program keluarga harap perintah cair mei cek data laman kemensos
15/05/2021 02:21;0.0;menteri sosial salur bansos pkh bpnt bansos tunai 300 ribu 2021
15/05/2021 02:22;0.0;woee juga proses tilep dana bansos emang hukum ubah 2 gantung situasi gitu adil kalau pikir
15/05/2021 02:26;0.0;mungkin dana palestine gede bansos mknya  4astagfirullah halaziim
15/05/2021 02:27;0.0;cek terima  bansos  pkh 1 web klik lihat cari data terima bantu sosial tunai bst belah kiri pilih id id nik id dtks nomor pbi jika kis
15/05/2021 02:35;0.0;serang penjuru pakai lempari pasir gitu pakai alutsista biaya ratus triliun hidup sumbang bansos makan biaya nyerang
15/05/2021 02:36;0.0;mohon maaf tidak terima keluh putar kerja alias timbangane bansos mu cairno iki modyar kon
15/05/2021 02:43;0.0;bansos garong 2 garong miskin jauh tuhan
15/05/2021 02:51;0.0;kalau buat kasih bansos hasil korupsi hasil monopoli hasil buat kriminal bagaimana ustad mahfud apakah baik
15/05/2021 02:53;0.0;mam sabi tukeran bansos
15/05/2021 02:54;0.0;bansos kamu abin saja han
15/05/2021 02:56;0.0;ayok pakek pcx warna hitam mu hasil gelap dana bansos
15/05/2021 03:13;0.0;koruptor bansos lulus kampus negeri
15/05/2021 03:15;0.0;madam ingat bansos
