Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-17 09:14:18,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394219718085537794,Aryaadi67273603,73,Twitter for Android,1,[]
2021-05-17 09:14:07,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394219672296329224,GooseAlfa,73,Twitter for Android,1,[]
2021-05-17 09:13:40,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394219556684529665,adi_mbee,73,Twitter for Android,1,[]
2021-05-17 09:11:36,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394219037878484993,Draprayogi,73,Twitter for Android,1,[]
2021-05-17 09:10:09,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394218671124353026,Thanmust,73,Twitter for iPhone,1,[]
2021-05-17 09:10:05,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394218656347746304,MasAyravi,73,Twitter for Android,1,[]
2021-05-17 09:07:58,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394218124002562049,assyarkhan,73,Twitter for Android,1,[]
2021-05-17 09:07:42,"b'gak apa apalah, yang penting gak korupsi bansos https://t.co/PBjWOzn7KV'",1394218054481965059,mush4r,0,Twitter Web App,0,[]
2021-05-17 09:06:48,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394217831286276098,ghaidana3,73,Twitter for Android,1,[]
2021-05-17 09:05:55,b'@untukrakyat_ naon a bansos wkwk',1394217608497434628,maleshdahgua,0,Twitter for Android,0,[]
2021-05-17 09:04:06,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394217149174992899,Muhammad_Hudan,73,Twitter for Android,1,[]
2021-05-17 09:03:24,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216974419255301,LNoorainy,73,Twitter for Android,1,[]
2021-05-17 09:03:08,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216908044455936,AsepHid98075455,73,Twitter for Android,1,[]
2021-05-17 09:02:31,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216753421447170,Madridista_zack,73,Twitter for iPhone,1,[]
2021-05-17 09:02:30,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216745963909120,nurdahayat12,73,Twitter for Android,1,[]
2021-05-17 09:02:10,"b'RT @RadioElshinta: Saksi ke 2 kasus Korupsi Bansos Covid 19 dengan terdakwa mantan Mentri Sosial, Juliari P. Batubara, didengarkan keterang\xe2\x80\xa6'",1394216661964656641,dedimahardi,3,Twitter for Android,1,[]
2021-05-17 09:02:08,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216653911564297,syahrialfad,73,Twitter for Android,1,[]
2021-05-17 09:01:58,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216614715748358,Hendrosakti2,73,Twitter for Android,1,[]
2021-05-17 09:01:47,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216564862246919,nzyrw,73,Twitter for Android,1,[]
2021-05-17 09:01:45,b'RT @akun__recehan: @Julie_An4 +62 rakyatnya kaya\nDinasi udah terkumpul\nMilyaran\nIni baru satu\n\nBansos apa itu bansos\n\xf0\x9f\x98\x96\xf0\x9f\x98\x96\xf0\x9f\x98\x96 https://t.co/03RYr\xe2\x80\xa6',1394216560311427079,SUMINTA75437379,2,Twitter Web App,1,[]
2021-05-17 09:01:36,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216522642444291,zidan2002,73,Twitter for Android,1,[]
2021-05-17 09:01:32,"b'RT @Julie_An4: Puji TUHAN akhirnya masyarakat Indonesia sudah tidak membutuhkan \nBansos, BPJS dll , terbukti warga +62 kaya2 \xf0\x9f\x91\x87 https://t.co\xe2\x80\xa6'",1394216504707620866,SUMINTA75437379,6,Twitter Web App,1,[]
2021-05-17 09:01:00,b'RT @PresidenKopi: Assalamualaikum @KPK_RI minal Aidin walfaidzin \xf0\x9f\x99\x8f. selamat bekerja. Dan jangn lupa istighfar ya. Semoga kasus2.\nAsabri \nJi\xe2\x80\xa6',1394216368153661443,SIR_Pribadi,14,Twitter for Android,1,[]
